run_id,iteration,scenario,scenario_desc,api,latency_ms,size_bytes
952,119,C4_collection,Colecao (50 usuarios completos),GraphQL,14.3132,30062
953,120,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.2974,554
954,120,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,6.0347,574
955,120,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,3.3531,554
956,120,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,5.021,87
957,120,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.1617,18380
958,120,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.2975,13238
959,120,C4_collection,Colecao (50 usuarios completos),REST,3.39,29943
960,120,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1431,30062
961,121,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3483,554
962,121,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.1983,574
963,121,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2163,554
964,121,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9106,87
965,121,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.2683,18380
966,121,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.9238,13238
967,121,C4_collection,Colecao (50 usuarios completos),REST,2.7646,29943
968,121,C4_collection,Colecao (50 usuarios completos),GraphQL,7.011,30062
969,122,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.0984,554
970,122,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.8201,574
971,122,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4472,554
972,122,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.6797,87
973,122,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.9265,18380
974,122,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5587,13238
975,122,C4_collection,Colecao (50 usuarios completos),REST,2.8915,29943
976,122,C4_collection,Colecao (50 usuarios completos),GraphQL,7.0397,30062
977,123,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4682,554
978,123,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,6.1385,574
979,123,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4639,554
980,123,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1021,87
981,123,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.5219,18380
982,123,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.2667,13238
983,123,C4_collection,Colecao (50 usuarios completos),REST,2.7909,29943
984,123,C4_collection,Colecao (50 usuarios completos),GraphQL,6.839,30062
985,124,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4625,554
986,124,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3962,574
987,124,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7009,554
988,124,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1581,87
989,124,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.7899,18380
990,124,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.2017,13238
991,124,C4_collection,Colecao (50 usuarios completos),REST,2.9513,29943
992,124,C4_collection,Colecao (50 usuarios completos),GraphQL,7.4751,30062
993,125,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5342,554
994,125,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.003,574
995,125,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2342,554
996,125,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.83,87
997,125,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.68,18380
998,125,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.0583,13238
999,125,C4_collection,Colecao (50 usuarios completos),REST,3.4554,29943
1000,125,C4_collection,Colecao (50 usuarios completos),GraphQL,6.2532,30062
1001,126,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3448,554
1002,126,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.9042,574
1003,126,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,3.5921,554
1004,126,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.0543,87
1005,126,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,30.9567,18380
1006,126,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.588,13238
1007,126,C4_collection,Colecao (50 usuarios completos),REST,2.7629,29943
1008,126,C4_collection,Colecao (50 usuarios completos),GraphQL,7.3459,30062
1009,127,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.0447,554
1010,127,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.9891,574
1011,127,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,3.2901,554
1012,127,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.4633,87
1013,127,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,22.2756,18380
1014,127,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.7909,13238
1015,127,C4_collection,Colecao (50 usuarios completos),REST,3.138,29943
1016,127,C4_collection,Colecao (50 usuarios completos),GraphQL,7.2452,30062
1017,128,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.9783,554
1018,128,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,6.1353,574
1019,128,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.9791,554
1020,128,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,5.1364,87
1021,128,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.4369,18380
1022,128,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.365,13238
1023,128,C4_collection,Colecao (50 usuarios completos),REST,2.903,29943
1024,128,C4_collection,Colecao (50 usuarios completos),GraphQL,6.8394,30062
1025,129,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.9724,554
1026,129,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.0177,574
1027,129,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7884,554
1028,129,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,6.0737,87
1029,129,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.4387,18380
1030,129,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.6521,13238
1031,129,C4_collection,Colecao (50 usuarios completos),REST,2.838,29943
1032,129,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0845,30062
1033,130,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6449,554
1034,130,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7278,574
1035,130,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.5886,554
1036,130,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.4368,87
1037,130,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,19.2242,18380
1038,130,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.739,13238
1039,130,C4_collection,Colecao (50 usuarios completos),REST,3.685,29943
1040,130,C4_collection,Colecao (50 usuarios completos),GraphQL,6.2748,30062
1041,131,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6716,554
1042,131,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.9315,574
1043,131,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.401,554
1044,131,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.0526,87
1045,131,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.686,18380
1046,131,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.2893,13238
1047,131,C4_collection,Colecao (50 usuarios completos),REST,2.9307,29943
1048,131,C4_collection,Colecao (50 usuarios completos),GraphQL,6.7253,30062
1049,132,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.7705,554
1050,132,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.959,574
1051,132,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7624,554
1052,132,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.8378,87
1053,132,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.6752,18380
1054,132,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,7.7716,13238
1055,132,C4_collection,Colecao (50 usuarios completos),REST,2.8144,29943
1056,132,C4_collection,Colecao (50 usuarios completos),GraphQL,6.3268,30062
1057,133,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5602,554
1058,133,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.8768,574
1059,133,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.9436,554
1060,133,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.5574,87
1061,133,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.1478,18380
1062,133,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.8401,13238
1063,133,C4_collection,Colecao (50 usuarios completos),REST,2.6523,29943
1064,133,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1997,30062
1065,134,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4971,554
1066,134,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.657,574
1067,134,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6894,554
1068,134,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.5548,87
1069,134,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,22.0319,18380
1070,134,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4115,13238
1071,134,C4_collection,Colecao (50 usuarios completos),REST,2.5484,29943
1072,134,C4_collection,Colecao (50 usuarios completos),GraphQL,6.6015,30062
1073,135,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6472,554
1074,135,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.4459,574
1075,135,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4102,554
1076,135,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1228,87
1077,135,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.6985,18380
1078,135,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.9482,13238
1079,135,C4_collection,Colecao (50 usuarios completos),REST,2.665,29943
1080,135,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1868,30062
1081,136,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3783,554
1082,136,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.5317,574
1083,136,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,3.0155,554
1084,136,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.5717,87
1085,136,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.8626,18380
1086,136,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5878,13238
1087,136,C4_collection,Colecao (50 usuarios completos),REST,2.7375,29943
1088,136,C4_collection,Colecao (50 usuarios completos),GraphQL,6.2335,30062
1089,137,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5672,554
1090,137,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1603,574
1091,137,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1552,554
1092,137,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.5123,87
1093,137,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.9558,18380
1094,137,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.4777,13238
1095,137,C4_collection,Colecao (50 usuarios completos),REST,2.8561,29943
1096,137,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0564,30062
1097,138,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3759,554
1098,138,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1942,574
1099,138,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2407,554
1100,138,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9872,87
1101,138,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.2112,18380
1102,138,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0033,13238
1103,138,C4_collection,Colecao (50 usuarios completos),REST,2.3327,29943
1104,138,C4_collection,Colecao (50 usuarios completos),GraphQL,7.3711,30062
1105,139,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4549,554
1106,139,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3306,574
1107,139,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.162,554
1108,139,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.5407,87
1109,139,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.5471,18380
1110,139,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4339,13238
1111,139,C4_collection,Colecao (50 usuarios completos),REST,2.9619,29943
1112,139,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8869,30062
1113,140,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5301,554
1114,140,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,3.9831,574
1115,140,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,3.292,554
1116,140,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7793,87
1117,140,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.1771,18380
1118,140,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.0741,13238
1119,140,C4_collection,Colecao (50 usuarios completos),REST,2.332,29943
1120,140,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8543,30062
1121,141,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.0995,554
1122,141,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.0286,574
1123,141,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1022,554
1124,141,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.4004,87
1125,141,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,14.4173,18380
1126,141,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1705,13238
1127,141,C4_collection,Colecao (50 usuarios completos),REST,2.7938,29943
1128,141,C4_collection,Colecao (50 usuarios completos),GraphQL,8.0869,30062
1129,142,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4321,554
1130,142,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.139,574
1131,142,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.5962,554
1132,142,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.063,87
1133,142,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.2502,18380
1134,142,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.9855,13238
1135,142,C4_collection,Colecao (50 usuarios completos),REST,2.4645,29943
1136,142,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1287,30062
1137,143,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5419,554
1138,143,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7708,574
1139,143,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7079,554
1140,143,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.197,87
1141,143,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,19.1727,18380
1142,143,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4861,13238
1143,143,C4_collection,Colecao (50 usuarios completos),REST,2.6718,29943
1144,143,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0882,30062
1145,144,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.018,554
1146,144,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.4287,574
1147,144,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4222,554
1148,144,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.3421,87
1149,144,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.6553,18380
1150,144,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.938,13238
1151,144,C4_collection,Colecao (50 usuarios completos),REST,2.7426,29943
1152,144,C4_collection,Colecao (50 usuarios completos),GraphQL,7.3032,30062
1153,145,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6722,554
1154,145,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.4335,574
1155,145,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.635,554
1156,145,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9551,87
1157,145,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.8721,18380
1158,145,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5483,13238
1159,145,C4_collection,Colecao (50 usuarios completos),REST,2.7096,29943
1160,145,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0421,30062
1161,146,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.2692,554
1162,146,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3645,574
1163,146,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2178,554
1164,146,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7788,87
1165,146,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.5192,18380
1166,146,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4363,13238
1167,146,C4_collection,Colecao (50 usuarios completos),REST,2.9144,29943
1168,146,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0654,30062
1169,147,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2329,554
1170,147,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3938,574
1171,147,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4216,554
1172,147,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1863,87
1173,147,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.027,18380
1174,147,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.7581,13238
1175,147,C4_collection,Colecao (50 usuarios completos),REST,2.665,29943
1176,147,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1307,30062
1177,148,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.014,554
1178,148,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.1679,574
1179,148,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2609,554
1180,148,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.0199,87
1181,148,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.709,18380
1182,148,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0816,13238
1183,148,C4_collection,Colecao (50 usuarios completos),REST,2.3541,29943
1184,148,C4_collection,Colecao (50 usuarios completos),GraphQL,5.9559,30062
1185,149,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2334,554
1186,149,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.0246,574
1187,149,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7476,554
1188,149,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1184,87
1189,149,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.1637,18380
1190,149,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,4.9871,13238
1191,149,C4_collection,Colecao (50 usuarios completos),REST,2.6699,29943
1192,149,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8551,30062
1193,150,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6167,554
1194,150,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7473,574
1195,150,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7192,554
1196,150,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.7524,87
1197,150,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.1135,18380
1198,150,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.318,13238
1199,150,C4_collection,Colecao (50 usuarios completos),REST,2.844,29943
1200,150,C4_collection,Colecao (50 usuarios completos),GraphQL,6.8921,30062
1201,151,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4144,554
1202,151,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.7787,574
1203,151,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2966,554
1204,151,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.002,87
1205,151,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.0939,18380
1206,151,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.6112,13238
1207,151,C4_collection,Colecao (50 usuarios completos),REST,2.8376,29943
1208,151,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1549,30062
1209,152,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6198,554
1210,152,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2313,574
1211,152,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.428,554
1212,152,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.214,87
1213,152,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.0347,18380
1214,152,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3063,13238
1215,152,C4_collection,Colecao (50 usuarios completos),REST,2.8296,29943
1216,152,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8236,30062
1217,153,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2767,554
1218,153,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1388,574
1219,153,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.0977,554
1220,153,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8763,87
1221,153,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.4861,18380
1222,153,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.406,13238
1223,153,C4_collection,Colecao (50 usuarios completos),REST,2.957,29943
1224,153,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1209,30062
1225,154,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.419,554
1226,154,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3277,574
1227,154,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.8294,554
1228,154,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,5.3768,87
1229,154,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.6201,18380
1230,154,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5017,13238
1231,154,C4_collection,Colecao (50 usuarios completos),REST,3.2526,29943
1232,154,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8994,30062
1233,155,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3929,554
1234,155,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.5444,574
1235,155,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6919,554
1236,155,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1375,87
1237,155,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.4794,18380
1238,155,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1933,13238
1239,155,C4_collection,Colecao (50 usuarios completos),REST,2.8125,29943
1240,155,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1932,30062
1241,156,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3357,554
1242,156,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2159,574
1243,156,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2156,554
1244,156,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1654,87
1245,156,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.5514,18380
1246,156,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3762,13238
1247,156,C4_collection,Colecao (50 usuarios completos),REST,2.8328,29943
1248,156,C4_collection,Colecao (50 usuarios completos),GraphQL,6.5741,30062
1249,157,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2909,554
1250,157,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1817,574
1251,157,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.0282,554
1252,157,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.6311,87
1253,157,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.5959,18380
1254,157,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0742,13238
1255,157,C4_collection,Colecao (50 usuarios completos),REST,2.387,29943
1256,157,C4_collection,Colecao (50 usuarios completos),GraphQL,5.647,30062
1257,158,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2854,554
1258,158,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7158,574
1259,158,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.661,554
1260,158,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.0859,87
1261,158,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.8828,18380
1262,158,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,4.7927,13238
1263,158,C4_collection,Colecao (50 usuarios completos),REST,2.1616,29943
